PRODUCTID,PRODUCT,TYPE,UNITPRICE,UNIT,QTY,TOTALSALES,CURRENCY,STORE,COUNTRY,YEAR
36,eggplant,vegetables,1.5,kg,58409,1395543.9,EUR,Store M,Germany,2020
1,banana,fruits,0.5,kg,14353,7176.5,EUR,Store N,Germany,2020
2,apple,fruits,0.7,kg,19332,20708.9,EUR,Store N,Germany,2020
3,pear,fruits,0.6,kg,209,20834.3,EUR,Store N,Germany,2020
4,grapes,fruits,1.2,kg,51994,83227.1,EUR,Store N,Germany,2020
5,orange,fruits,0.8,kg,5432,87572.7,EUR,Store N,Germany,2020
6,kiwi,fruits,0.9,piece,477,88002.0,EUR,Store N,Germany,2020
7,watermelon,fruits,5.0,kg,695,91477.0,EUR,Store N,Germany,2020
8,pomegranate,fruits,2.5,kg,37647,185594.5,EUR,Store N,Germany,2020
9,pineapple,fruits,1.5,piece,41089,247228.0,EUR,Store N,Germany,2020
10,mango,fruits,2.0,piece,26360,299948.0,EUR,Store N,Germany,2020
11,cucumber,vegetables,0.4,piece,57292,322864.8,EUR,Store N,Germany,2020
12,carrot,vegetables,0.3,kg,33797,333003.9,EUR,Store N,Germany,2020
13,capsicum,vegetables,0.5,kg,5159,335583.4,EUR,Store N,Germany,2020
14,onion,vegetables,0.2,kg,25672,340717.8,EUR,Store N,Germany,2020
15,potato,vegetables,0.3,kg,38898,352387.2,EUR,Store N,Germany,2020
16,lemon,vegetables,0.4,kg,51069,372814.8,EUR,Store N,Germany,2020
17,tomato,vegetables,0.6,kg,36095,394471.8,EUR,Store N,Germany,2020
18,raddish,vegetables,0.3,kg,3199,395431.5,EUR,Store N,Germany,2020
19,beetroot,vegetables,0.4,kg,80227,427522.3,EUR,Store N,Germany,2020
20,cabbage,vegetables,0.5,piece,46165,450604.8,EUR,Store N,Germany,2020
21,lettuce,vegetables,0.6,piece,6586,454556.4,EUR,Store N,Germany,2020
22,spinach,vegetables,0.7,kg,9257,461036.3,EUR,Store N,Germany,2020
23,soy bean,vegetables,0.8,kg,23781,480061.1,EUR,Store N,Germany,2020
24,cauliflower,vegetables,0.6,piece,32678,499667.9,EUR,Store N,Germany,2020
25,bell pepper,vegetables,0.7,kg,26063,517912.0,EUR,Store N,Germany,2020
26,chilli pepper,vegetables,0.5,kg,22378,529101.0,EUR,Store N,Germany,2020
27,turnip,vegetables,0.4,kg,36187,543575.8,EUR,Store N,Germany,2020
28,corn,vegetables,0.3,kg,37133,554715.7,EUR,Store N,Germany,2020
29,sweetcorn,vegetables,0.4,kg,30711,567000.1,EUR,Store N,Germany,2020
30,sweet potato,vegetables,0.5,kg,2112,568056.1,EUR,Store N,Germany,2020
31,paprika,vegetables,2.0,kg,11188,590432.1,EUR,Store N,Germany,2020
32,jalepeno,vegetables,2.0,kg,22622,635676.1,EUR,Store N,Germany,2020
33,ginger,vegetables,1.5,kg,15509,658939.6,EUR,Store N,Germany,2020
34,garlic,vegetables,1.5,kg,7202,669742.6,EUR,Store N,Germany,2020
35,peas,vegetables,3.0,kg,27861,753325.6,EUR,Store N,Germany,2020
36,eggplant,vegetables,1.5,kg,12656,772309.6,EUR,Store N,Germany,2020
1,banana,fruits,0.5,kg,16812,8406.0,EUR,Store O,Germany,2020
2,apple,fruits,0.7,kg,19667,22172.9,EUR,Store O,Germany,2020
3,pear,fruits,0.6,kg,6195,25889.9,EUR,Store O,Germany,2020
4,grapes,fruits,1.2,kg,11931,40207.1,EUR,Store O,Germany,2020
5,orange,fruits,0.8,kg,7313,46057.5,EUR,Store O,Germany,2020
6,kiwi,fruits,0.9,piece,59116,99261.9,EUR,Store O,Germany,2020
7,watermelon,fruits,5.0,kg,18534,191931.9,EUR,Store O,Germany,2020
8,pomegranate,fruits,2.5,kg,41281,295134.4,EUR,Store O,Germany,2020
9,pineapple,fruits,1.5,piece,89682,429657.4,EUR,Store O,Germany,2020
10,mango,fruits,2.0,piece,29194,488045.4,EUR,Store O,Germany,2020
11,cucumber,vegetables,0.4,piece,20577,496276.2,EUR,Store O,Germany,2020
12,carrot,vegetables,0.3,kg,4117,497511.3,EUR,Store O,Germany,2020
13,capsicum,vegetables,0.5,kg,34401,514711.8,EUR,Store O,Germany,2020
14,onion,vegetables,0.2,kg,35878,521887.4,EUR,Store O,Germany,2020
15,potato,vegetables,0.3,kg,65749,541612.1,EUR,Store O,Germany,2020
16,lemon,vegetables,0.4,kg,70545,569830.1,EUR,Store O,Germany,2020
17,tomato,vegetables,0.6,kg,20834,582330.5,EUR,Store O,Germany,2020
18,raddish,vegetables,0.3,kg,2417,583055.6,EUR,Store O,Germany,2020
19,beetroot,vegetables,0.4,kg,57472,606044.4,EUR,Store O,Germany,2020
20,cabbage,vegetables,0.5,piece,1307,606697.9,EUR,Store O,Germany,2020
21,lettuce,vegetables,0.6,piece,13853,615009.7,EUR,Store O,Germany,2020
22,spinach,vegetables,0.7,kg,51510,651066.7,EUR,Store O,Germany,2020
23,soy bean,vegetables,0.8,kg,22431,669011.5,EUR,Store O,Germany,2020
24,cauliflower,vegetables,0.6,piece,16962,679188.7,EUR,Store O,Germany,2020
25,bell pepper,vegetables,0.7,kg,56361,718641.4,EUR,Store O,Germany,2020
26,chilli pepper,vegetables,0.5,kg,26164,731723.4,EUR,Store O,Germany,2020
27,turnip,vegetables,0.4,kg,37113,746568.6,EUR,Store O,Germany,2020
28,corn,vegetables,0.3,kg,28526,755126.4,EUR,Store O,Germany,2020
29,sweetcorn,vegetables,0.4,kg,59808,779049.6,EUR,Store O,Germany,2020
30,sweet potato,vegetables,0.5,kg,51010,804554.6,EUR,Store O,Germany,2020
31,paprika,vegetables,2.0,kg,40205,884964.6,EUR,Store O,Germany,2020
32,jalepeno,vegetables,2.0,kg,260,885484.6,EUR,Store O,Germany,2020
33,ginger,vegetables,1.5,kg,27212,926302.6,EUR,Store O,Germany,2020
34,garlic,vegetables,1.5,kg,16231,950649.1,EUR,Store O,Germany,2020
35,peas,vegetables,3.0,kg,26212,1029285.1,EUR,Store O,Germany,2020
36,eggplant,vegetables,1.5,kg,55273,1112194.6,EUR,Store O,Germany,2020
1,banana,fruits,0.5,kg,8072,4036.0,EUR,Store A,Germany,2021
2,apple,fruits,0.7,kg,4449,7150.3,EUR,Store A,Germany,2021
3,pear,fruits,0.6,kg,2380,8578.3,EUR,Store A,Germany,2021
4,grapes,fruits,1.2,kg,51625,70528.3,EUR,Store A,Germany,2021
5,orange,fruits,0.8,kg,66684,123875.5,EUR,Store A,Germany,2021
6,kiwi,fruits,0.9,piece,27343,148484.2,EUR,Store A,Germany,2021
7,watermelon,fruits,5.0,kg,23894,267954.2,EUR,Store A,Germany,2021
8,pomegranate,fruits,2.5,kg,48400,388954.2,EUR,Store A,Germany,2021
9,pineapple,fruits,1.5,piece,41404,451060.2,EUR,Store A,Germany,2021
10,mango,fruits,2.0,piece,60101,571262.2,EUR,Store A,Germany,2021
11,cucumber,vegetables,0.4,piece,17576,578292.6,EUR,Store A,Germany,2021
12,carrot,vegetables,0.3,kg,50976,593585.4,EUR,Store A,Germany,2021
13,capsicum,vegetables,0.5,kg,16061,601615.9,EUR,Store A,Germany,2021
14,onion,vegetables,0.2,kg,41377,609891.3,EUR,Store A,Germany,2021
15,potato,vegetables,0.3,kg,88,609917.7,EUR,Store A,Germany,2021
16,lemon,vegetables,0.4,kg,13610,615361.7,EUR,Store A,Germany,2021
17,tomato,vegetables,0.6,kg,50857,645875.9,EUR,Store A,Germany,2021
18,raddish,vegetables,0.3,kg,24607,653258.0,EUR,Store A,Germany,2021
19,beetroot,vegetables,0.4,kg,86288,687773.2,EUR,Store A,Germany,2021
20,cabbage,vegetables,0.5,piece,11182,693364.2,EUR,Store A,Germany,2021
21,lettuce,vegetables,0.6,piece,1310,694150.2,EUR,Store A,Germany,2021
22,spinach,vegetables,0.7,kg,3557,696640.1,EUR,Store A,Germany,2021
23,soy bean,vegetables,0.8,kg,15895,709356.1,EUR,Store A,Germany,2021
24,cauliflower,vegetables,0.6,piece,51319,740147.5,EUR,Store A,Germany,2021
25,bell pepper,vegetables,0.7,kg,26773,758888.6,EUR,Store A,Germany,2021
26,chilli pepper,vegetables,0.5,kg,1383,759580.1,EUR,Store A,Germany,2021
27,turnip,vegetables,0.4,kg,13436,764954.5,EUR,Store A,Germany,2021
28,corn,vegetables,0.3,kg,1664,765453.7,EUR,Store A,Germany,2021
29,sweetcorn,vegetables,0.4,kg,5992,767850.5,EUR,Store A,Germany,2021
30,sweet potato,vegetables,0.5,kg,55147,795424.0,EUR,Store A,Germany,2021
31,paprika,vegetables,2.0,kg,45329,886082.0,EUR,Store A,Germany,2021
32,jalepeno,vegetables,2.0,kg,12282,910646.0,EUR,Store A,Germany,2021
33,ginger,vegetables,1.5,kg,48560,983486.0,EUR,Store A,Germany,2021
34,garlic,vegetables,1.5,kg,24074,1019597.0,EUR,Store A,Germany,2021
35,peas,vegetables,3.0,kg,28158,1104071.0,EUR,Store A,Germany,2021
36,eggplant,vegetables,1.5,kg,20628,1135013.0,EUR,Store A,Germany,2021
1,banana,fruits,0.5,kg,9676,4838.0,EUR,Store B,Germany,2021
2,apple,fruits,0.7,kg,44970,36317.0,EUR,Store B,Germany,2021
3,pear,fruits,0.6,kg,24413,50964.8,EUR,Store B,Germany,2021
4,grapes,fruits,1.2,kg,18452,73107.2,EUR,Store B,Germany,2021
5,orange,fruits,0.8,kg,71423,130245.6,EUR,Store B,Germany,2021
6,kiwi,fruits,0.9,piece,33182,160109.4,EUR,Store B,Germany,2021
7,watermelon,fruits,5.0,kg,8645,203334.4,EUR,Store B,Germany,2021
8,pomegranate,fruits,2.5,kg,24066,263499.4,EUR,Store B,Germany,2021
9,pineapple,fruits,1.5,piece,48329,335992.9,EUR,Store B,Germany,2021
10,mango,fruits,2.0,piece,35646,407284.9,EUR,Store B,Germany,2021
11,cucumber,vegetables,0.4,piece,25065,417310.9,EUR,Store B,Germany,2021
12,carrot,vegetables,0.3,kg,16190,422167.9,EUR,Store B,Germany,2021
13,capsicum,vegetables,0.5,kg,19101,431718.4,EUR,Store B,Germany,2021
14,onion,vegetables,0.2,kg,47903,441299.0,EUR,Store B,Germany,2021
15,potato,vegetables,0.3,kg,15516,445953.8,EUR,Store B,Germany,2021
16,lemon,vegetables,0.4,kg,48891,465510.2,EUR,Store B,Germany,2021
17,tomato,vegetables,0.6,kg,7176,469815.8,EUR,Store B,Germany,2021
18,raddish,vegetables,0.3,kg,12282,473500.4,EUR,Store B,Germany,2021
19,beetroot,vegetables,0.4,kg,57823,496629.6,EUR,Store B,Germany,2021
20,cabbage,vegetables,0.5,piece,7001,500130.1,EUR,Store B,Germany,2021
21,lettuce,vegetables,0.6,piece,19174,511634.5,EUR,Store B,Germany,2021
22,spinach,vegetables,0.7,kg,51047,547367.4,EUR,Store B,Germany,2021
23,soy bean,vegetables,0.8,kg,10679,555910.6,EUR,Store B,Germany,2021
24,cauliflower,vegetables,0.6,piece,24537,570632.8,EUR,Store B,Germany,2021
25,bell pepper,vegetables,0.7,kg,11059,578374.1,EUR,Store B,Germany,2021
26,chilli pepper,vegetables,0.5,kg,19447,588097.6,EUR,Store B,Germany,2021
27,turnip,vegetables,0.4,kg,2174,588967.2,EUR,Store B,Germany,2021
28,corn,vegetables,0.3,kg,3211,589930.5,EUR,Store B,Germany,2021
29,sweetcorn,vegetables,0.4,kg,13952,595511.3,EUR,Store B,Germany,2021
30,sweet potato,vegetables,0.5,kg,30460,610741.3,EUR,Store B,Germany,2021
31,paprika,vegetables,2.0,kg,75831,762403.3,EUR,Store B,Germany,2021
32,jalepeno,vegetables,2.0,kg,9965,782333.3,EUR,Store B,Germany,2021
33,ginger,vegetables,1.5,kg,1401,784434.8,EUR,Store B,Germany,2021
34,garlic,vegetables,1.5,kg,17143,810149.3,EUR,Store B,Germany,2021
35,peas,vegetables,3.0,kg,8245,834884.3,EUR,Store B,Germany,2021
36,eggplant,vegetables,1.5,kg,17284,860810.3,EUR,Store B,Germany,2021
1,banana,fruits,0.5,kg,22722,11361.0,EUR,Store C,Germany,2021
2,apple,fruits,0.7,kg,14442,21470.4,EUR,Store C,Germany,2021
3,pear,fruits,0.6,kg,5309,24655.8,EUR,Store C,Germany,2021
4,grapes,fruits,1.2,kg,55750,91555.8,EUR,Store C,Germany,2021
5,orange,fruits,0.8,kg,18861,106644.6,EUR,Store C,Germany,2021
6,kiwi,fruits,0.9,piece,12254,117673.2,EUR,Store C,Germany,2021
7,watermelon,fruits,5.0,kg,29985,267598.2,EUR,Store C,Germany,2021
8,pomegranate,fruits,2.5,kg,53287,400815.7,EUR,Store C,Germany,2021
9,pineapple,fruits,1.5,piece,18768,428967.7,EUR,Store C,Germany,2021
10,mango,fruits,2.0,piece,15439,459845.7,EUR,Store C,Germany,2021
11,cucumber,vegetables,0.4,piece,87330,494777.7,EUR,Store C,Germany,2021
12,carrot,vegetables,0.3,kg,36527,505735.8,EUR,Store C,Germany,2021
13,capsicum,vegetables,0.5,kg,25857,518664.3,EUR,Store C,Germany,2021
14,onion,vegetables,0.2,kg,4641,519592.5,EUR,Store C,Germany,2021
15,potato,vegetables,0.3,kg,6275,521475.0,EUR,Store C,Germany,2021
16,lemon,vegetables,0.4,kg,25081,531507.4,EUR,Store C,Germany,2021
17,tomato,vegetables,0.6,kg,10047,537535.6,EUR,Store C,Germany,2021
18,raddish,vegetables,0.3,kg,25144,545078.8,EUR,Store C,Germany,2021
19,beetroot,vegetables,0.4,kg,57543,568096.0,EUR,Store C,Germany,2021
20,cabbage,vegetables,0.5,piece,72514,604353.0,EUR,Store C,Germany,2021
21,lettuce,vegetables,0.6,piece,37905,627096.0,EUR,Store C,Germany,2021
22,spinach,vegetables,0.7,kg,8868,633303.6,EUR,Store C,Germany,2021
23,soy bean,vegetables,0.8,kg,72737,691493.2,EUR,Store C,Germany,2021
24,cauliflower,vegetables,0.6,piece,37065,713732.2,EUR,Store C,Germany,2021
25,bell pepper,vegetables,0.7,kg,32277,736326.1,EUR,Store C,Germany,2021
26,chilli pepper,vegetables,0.5,kg,23039,747845.6,EUR,Store C,Germany,2021
27,turnip,vegetables,0.4,kg,5263,749950.8,EUR,Store C,Germany,2021
28,corn,vegetables,0.3,kg,14318,754246.2,EUR,Store C,Germany,2021
29,sweetcorn,vegetables,0.4,kg,42534,771259.8,EUR,Store C,Germany,2021
30,sweet potato,vegetables,0.5,kg,17990,780254.8,EUR,Store C,Germany,2021
31,paprika,vegetables,2.0,kg,20876,822006.8,EUR,Store C,Germany,2021
32,jalepeno,vegetables,2.0,kg,33517,889040.8,EUR,Store C,Germany,2021
33,ginger,vegetables,1.5,kg,28678,932057.8,EUR,Store C,Germany,2021
34,garlic,vegetables,1.5,kg,23491,967294.3,EUR,Store C,Germany,2021
35,peas,vegetables,3.0,kg,79546,1205932.3,EUR,Store C,Germany,2021
36,eggplant,vegetables,1.5,kg,28500,1248682.3,EUR,Store C,Germany,2021
1,banana,fruits,0.5,kg,35736,17868.0,EUR,Store D,Germany,2021
2,apple,fruits,0.7,kg,28234,37631.8,EUR,Store D,Germany,2021
3,pear,fruits,0.6,kg,12743,45277.6,EUR,Store D,Germany,2021
4,grapes,fruits,1.2,kg,17355,66103.6,EUR,Store D,Germany,2021
5,orange,fruits,0.8,kg,55783,110730.0,EUR,Store D,Germany,2021
6,kiwi,fruits,0.9,piece,16631,125697.9,EUR,Store D,Germany,2021
7,watermelon,fruits,5.0,kg,22315,237272.9,EUR,Store D,Germany,2021
8,pomegranate,fruits,2.5,kg,14700,274022.9,EUR,Store D,Germany,2021
9,pineapple,fruits,1.5,piece,49216,347846.9,EUR,Store D,Germany,2021
10,mango,fruits,2.0,piece,42438,432722.9,EUR,Store D,Germany,2021
11,cucumber,vegetables,0.4,piece,12695,437800.9,EUR,Store D,Germany,2021
12,carrot,vegetables,0.3,kg,43769,450931.6,EUR,Store D,Germany,2021
13,capsicum,vegetables,0.5,kg,20670,461266.6,EUR,Store D,Germany,2021
14,onion,vegetables,0.2,kg,38383,468943.2,EUR,Store D,Germany,2021
15,potato,vegetables,0.3,kg,15999,473742.9,EUR,Store D,Germany,2021
16,lemon,vegetables,0.4,kg,11118,478190.1,EUR,Store D,Germany,2021
17,tomato,vegetables,0.6,kg,20968,490770.9,EUR,Store D,Germany,2021
18,raddish,vegetables,0.3,kg,24094,497999.1,EUR,Store D,Germany,2021
19,beetroot,vegetables,0.4,kg,46582,516631.9,EUR,Store D,Germany,2021
20,cabbage,vegetables,0.5,piece,27267,530265.4,EUR,Store D,Germany,2021
21,lettuce,vegetables,0.6,piece,3264,532223.8,EUR,Store D,Germany,2021
22,spinach,vegetables,0.7,kg,3203,534465.9,EUR,Store D,Germany,2021
23,soy bean,vegetables,0.8,kg,38511,565274.7,EUR,Store D,Germany,2021
24,cauliflower,vegetables,0.6,piece,9188,570787.5,EUR,Store D,Germany,2021
25,bell pepper,vegetables,0.7,kg,11390,578760.5,EUR,Store D,Germany,2021
26,chilli pepper,vegetables,0.5,kg,30562,594041.5,EUR,Store D,Germany,2021
27,turnip,vegetables,0.4,kg,43083,611274.7,EUR,Store D,Germany,2021
28,corn,vegetables,0.3,kg,43452,624310.3,EUR,Store D,Germany,2021
29,sweetcorn,vegetables,0.4,kg,7004,627111.9,EUR,Store D,Germany,2021
30,sweet potato,vegetables,0.5,kg,20497,637360.4,EUR,Store D,Germany,2021
31,paprika,vegetables,2.0,kg,55868,749096.4,EUR,Store D,Germany,2021
32,jalepeno,vegetables,2.0,kg,72139,893374.4,EUR,Store D,Germany,2021
33,ginger,vegetables,1.5,kg,23913,929243.9,EUR,Store D,Germany,2021
34,garlic,vegetables,1.5,kg,61053,1020823.4,EUR,Store D,Germany,2021
35,peas,vegetables,3.0,kg,15897,1068514.4,EUR,Store D,Germany,2021
36,eggplant,vegetables,1.5,kg,27906,1110373.4,EUR,Store D,Germany,2021
1,banana,fruits,0.5,kg,33884,16942.0,EUR,Store E,Germany,2021
2,apple,fruits,0.7,kg,5776,20985.2,EUR,Store E,Germany,2021
3,pear,fruits,0.6,kg,7054,25217.6,EUR,Store E,Germany,2021
4,grapes,fruits,1.2,kg,12524,40246.4,EUR,Store E,Germany,2021
5,orange,fruits,0.8,kg,59380,87750.4,EUR,Store E,Germany,2021
6,kiwi,fruits,0.9,piece,29595,114385.9,EUR,Store E,Germany,2021
7,watermelon,fruits,5.0,kg,49256,360665.9,EUR,Store E,Germany,2021
8,pomegranate,fruits,2.5,kg,9089,383388.4,EUR,Store E,Germany,2021
9,pineapple,fruits,1.5,piece,1670,385893.4,EUR,Store E,Germany,2021
10,mango,fruits,2.0,piece,28106,442105.4,EUR,Store E,Germany,2021
11,cucumber,vegetables,0.4,piece,28137,453360.2,EUR,Store E,Germany,2021
12,carrot,vegetables,0.3,kg,2739,454181.9,EUR,Store E,Germany,2021
13,capsicum,vegetables,0.5,kg,29338,468850.9,EUR,Store E,Germany,2021
14,onion,vegetables,0.2,kg,14486,471748.1,EUR,Store E,Germany,2021
15,potato,vegetables,0.3,kg,76568,494718.5,EUR,Store E,Germany,2021
16,lemon,vegetables,0.4,kg,19645,502576.5,EUR,Store E,Germany,2021
17,tomato,vegetables,0.6,kg,58563,537714.3,EUR,Store E,Germany,2021
18,raddish,vegetables,0.3,kg,41548,550178.7,EUR,Store E,Germany,2021
19,beetroot,vegetables,0.4,kg,20035,558192.7,EUR,Store E,Germany,2021
20,cabbage,vegetables,0.5,piece,71489,593937.2,EUR,Store E,Germany,2021
21,lettuce,vegetables,0.6,piece,32807,613621.4,EUR,Store E,Germany,2021
22,spinach,vegetables,0.7,kg,21014,628331.2,EUR,Store E,Germany,2021
23,soy bean,vegetables,0.8,kg,27210,650099.2,EUR,Store E,Germany,2021
24,cauliflower,vegetables,0.6,piece,47601,678659.8,EUR,Store E,Germany,2021
25,bell pepper,vegetables,0.7,kg,29648,699413.4,EUR,Store E,Germany,2021
26,chilli pepper,vegetables,0.5,kg,31320,715073.4,EUR,Store E,Germany,2021
27,turnip,vegetables,0.4,kg,38268,730380.6,EUR,Store E,Germany,2021
28,corn,vegetables,0.3,kg,735,730601.1,EUR,Store E,Germany,2021
29,sweetcorn,vegetables,0.4,kg,11396,735159.5,EUR,Store E,Germany,2021
30,sweet potato,vegetables,0.5,kg,21277,745798.0,EUR,Store E,Germany,2021
31,paprika,vegetables,2.0,kg,64668,875134.0,EUR,Store E,Germany,2021
32,jalepeno,vegetables,2.0,kg,19279,913692.0,EUR,Store E,Germany,2021
33,ginger,vegetables,1.5,kg,30917,960067.5,EUR,Store E,Germany,2021
34,garlic,vegetables,1.5,kg,8043,972132.0,EUR,Store E,Germany,2021
35,peas,vegetables,3.0,kg,46557,1111803.0,EUR,Store E,Germany,2021
36,eggplant,vegetables,1.5,kg,2877,1116118.5,EUR,Store E,Germany,2021
1,banana,fruits,0.5,kg,18978,9489.0,EUR,Store F,Germany,2021
2,apple,fruits,0.7,kg,12483,18227.1,EUR,Store F,Germany,2021
3,pear,fruits,0.6,kg,80408,66471.9,EUR,Store F,Germany,2021
4,grapes,fruits,1.2,kg,55979,133646.7,EUR,Store F,Germany,2021
5,orange,fruits,0.8,kg,18159,148173.9,EUR,Store F,Germany,2021
6,kiwi,fruits,0.9,piece,47994,191368.5,EUR,Store F,Germany,2021
7,watermelon,fruits,5.0,kg,10790,245318.5,EUR,Store F,Germany,2021
8,pomegranate,fruits,2.5,kg,43387,353786.0,EUR,Store F,Germany,2021
9,pineapple,fruits,1.5,piece,28237,396141.5,EUR,Store F,Germany,2021
10,mango,fruits,2.0,piece,55408,506957.5,EUR,Store F,Germany,2021
11,cucumber,vegetables,0.4,piece,9350,510697.5,EUR,Store F,Germany,2021
12,carrot,vegetables,0.3,kg,24864,518156.7,EUR,Store F,Germany,2021
13,capsicum,vegetables,0.5,kg,3183,519748.2,EUR,Store F,Germany,2021
14,onion,vegetables,0.2,kg,7735,521295.2,EUR,Store F,Germany,2021
15,potato,vegetables,0.3,kg,6063,523114.1,EUR,Store F,Germany,2021
16,lemon,vegetables,0.4,kg,16965,529900.1,EUR,Store F,Germany,2021
17,tomato,vegetables,0.6,kg,10070,535942.1,EUR,Store F,Germany,2021
18,raddish,vegetables,0.3,kg,6203,537803.0,EUR,Store F,Germany,2021
19,beetroot,vegetables,0.4,kg,69116,565449.4,EUR,Store F,Germany,2021
20,cabbage,vegetables,0.5,piece,44885,587891.9,EUR,Store F,Germany,2021
21,lettuce,vegetables,0.6,piece,778,588358.7,EUR,Store F,Germany,2021
22,spinach,vegetables,0.7,kg,14857,598758.6,EUR,Store F,Germany,2021
23,soy bean,vegetables,0.8,kg,4254,602161.8,EUR,Store F,Germany,2021
24,cauliflower,vegetables,0.6,piece,89702,655983.0,EUR,Store F,Germany,2021
25,bell pepper,vegetables,0.7,kg,37292,682087.4,EUR,Store F,Germany,2021
26,chilli pepper,vegetables,0.5,kg,39659,701916.9,EUR,Store F,Germany,2021
27,turnip,vegetables,0.4,kg,2731,703009.3,EUR,Store F,Germany,2021
28,corn,vegetables,0.3,kg,38902,714679.9,EUR,Store F,Germany,2021
29,sweetcorn,vegetables,0.4,kg,749,714979.5,EUR,Store F,Germany,2021
30,sweet potato,vegetables,0.5,kg,41988,735973.5,EUR,Store F,Germany,2021
31,paprika,vegetables,2.0,kg,17311,770595.5,EUR,Store F,Germany,2021
32,jalepeno,vegetables,2.0,kg,24168,818931.5,EUR,Store F,Germany,2021
33,ginger,vegetables,1.5,kg,80908,940293.5,EUR,Store F,Germany,2021
34,garlic,vegetables,1.5,kg,44498,1007040.5,EUR,Store F,Germany,2021
35,peas,vegetables,3.0,kg,15771,1054353.5,EUR,Store F,Germany,2021
36,eggplant,vegetables,1.5,kg,9738,1068960.5,EUR,Store F,Germany,2021
1,banana,fruits,0.5,kg,34219,17109.5,EUR,Store G,Germany,2021
2,apple,fruits,0.7,kg,3717,19711.4,EUR,Store G,Germany,2021
3,pear,fruits,0.6,kg,54096,52169.0,EUR,Store G,Germany,2021
4,grapes,fruits,1.2,kg,55341,118578.2,EUR,Store G,Germany,2021
5,orange,fruits,0.8,kg,7036,124207.0,EUR,Store G,Germany,2021
6,kiwi,fruits,0.9,piece,14301,137077.9,EUR,Store G,Germany,2021
7,watermelon,fruits,5.0,kg,86853,571342.9,EUR,Store G,Germany,2021
8,pomegranate,fruits,2.5,kg,41164,674252.9,EUR,Store G,Germany,2021
9,pineapple,fruits,1.5,piece,35329,727246.4,EUR,Store G,Germany,2021
10,mango,fruits,2.0,piece,52181,831608.4,EUR,Store G,Germany,2021
11,cucumber,vegetables,0.4,piece,30215,843694.4,EUR,Store G,Germany,2021
12,carrot,vegetables,0.3,kg,58565,861263.9,EUR,Store G,Germany,2021
13,capsicum,vegetables,0.5,kg,6514,864520.9,EUR,Store G,Germany,2021
14,onion,vegetables,0.2,kg,3546,865230.1,EUR,Store G,Germany,2021
15,potato,vegetables,0.3,kg,34876,875692.9,EUR,Store G,Germany,2021
16,lemon,vegetables,0.4,kg,35607,889935.7,EUR,Store G,Germany,2021
17,tomato,vegetables,0.6,kg,3798,892214.5,EUR,Store G,Germany,2021
18,raddish,vegetables,0.3,kg,5371,893825.8,EUR,Store G,Germany,2021
19,beetroot,vegetables,0.4,kg,40254,909927.4,EUR,Store G,Germany,2021
20,cabbage,vegetables,0.5,piece,2457,911155.9,EUR,Store G,Germany,2021
21,lettuce,vegetables,0.6,piece,81164,959854.3,EUR,Store G,Germany,2021
22,spinach,vegetables,0.7,kg,26307,978269.2,EUR,Store G,Germany,2021
23,soy bean,vegetables,0.8,kg,30918,1003003.6,EUR,Store G,Germany,2021
24,cauliflower,vegetables,0.6,piece,26676,1019009.2,EUR,Store G,Germany,2021
25,bell pepper,vegetables,0.7,kg,3432,1021411.6,EUR,Store G,Germany,2021
